                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    486,                0.99376,                0.98051,                 1.5211,                0.94947,                0.99885,                  0.995,                0.78901,                0.90088,                0.77988,                 1.5656,              0.0010866,              0.0010866,              0.0010866
                    487,                 1.0205,                0.95178,                 1.6456,                0.94947,                0.99885,                  0.995,                0.78901,                0.90088,                0.77988,                 1.5656,              0.0010859,              0.0010859,              0.0010859
                    488,                 1.0989,                 1.1543,                 1.6605,                0.95653,                 0.9252,                  0.995,                0.76862,                0.91833,                0.81647,                 1.6271,              0.0010852,              0.0010852,              0.0010852
                    489,                 1.1105,                 1.0758,                  1.646,                0.95653,                 0.9252,                  0.995,                0.76862,                0.91833,                0.81647,                 1.6271,              0.0010845,              0.0010845,              0.0010845
                    490,                 1.0488,                 1.0501,                 1.6415,                0.87004,                0.92148,                  0.995,                0.80629,                0.89321,                0.90027,                 1.6122,              0.0010838,              0.0010838,              0.0010838
                    491,                 1.0515,                0.99342,                 1.6573,                0.87004,                0.92148,                  0.995,                0.80629,                0.89321,                0.90027,                 1.6122,              0.0010831,              0.0010831,              0.0010831
                    492,                  0.991,                0.97085,                 1.6056,                0.87908,                0.92223,                  0.995,                0.76411,                 0.8761,                0.99201,                  1.498,              0.0010824,              0.0010824,              0.0010824
                    493,                  1.065,                 1.0254,                 1.6536,                0.87908,                0.92223,                  0.995,                0.76411,                 0.8761,                0.99201,                  1.498,              0.0010817,              0.0010817,              0.0010817
                    494,                0.97996,                0.99356,                 1.5177,                0.94285,                 0.9231,                  0.995,                0.77279,                0.95007,                0.84712,                 1.6026,               0.001081,               0.001081,               0.001081
                    495,                 1.0893,                 1.0811,                 1.6517,                0.94285,                 0.9231,                  0.995,                0.77279,                0.95007,                0.84712,                 1.6026,              0.0010803,              0.0010803,              0.0010803
                    496,                0.95737,                0.93874,                 1.5995,                 0.9637,                0.92245,                  0.995,                0.71956,                 1.1037,                0.81677,                 1.7422,              0.0010796,              0.0010796,              0.0010796
                    497,                 1.0125,                 1.0358,                 1.5907,                 0.9637,                0.92245,                  0.995,                0.71956,                 1.1037,                0.81677,                 1.7422,              0.0010789,              0.0010789,              0.0010789
                    498,                 1.0419,                 1.0157,                 1.5836,                0.96784,                0.91667,                0.96722,                0.68006,                 1.1869,                0.79032,                 1.8701,              0.0010782,              0.0010782,              0.0010782
                    499,                 1.0503,                 1.0596,                 1.5846,                0.96784,                0.91667,                0.96722,                0.68006,                 1.1869,                0.79032,                 1.8701,              0.0010774,              0.0010774,              0.0010774
                    500,                 1.0333,                0.93183,                 1.5844,                0.96918,                0.93265,                  0.995,                0.73041,                 1.1607,                0.71707,                 1.8897,              0.0010767,              0.0010767,              0.0010767
                    501,                 1.0629,                 1.0184,                 1.6593,                0.96918,                0.93265,                  0.995,                0.73041,                 1.1607,                0.71707,                 1.8897,               0.001076,               0.001076,               0.001076
                    502,                  1.063,                0.92107,                 1.5972,                 0.9593,                0.97555,                  0.995,                0.74801,                0.95539,                0.69967,                 1.6402,              0.0010753,              0.0010753,              0.0010753
                    503,                 1.0221,                0.88837,                 1.5395,                 0.9593,                0.97555,                  0.995,                0.74801,                0.95539,                0.69967,                 1.6402,              0.0010746,              0.0010746,              0.0010746
                    504,                 1.0623,                0.96019,                 1.6564,                0.93887,                      1,                  0.995,                0.68146,                 1.1035,                0.80019,                 1.6709,              0.0010739,              0.0010739,              0.0010739
                    505,                  1.302,                 1.0982,                 1.7224,                0.93887,                      1,                  0.995,                0.68146,                 1.1035,                0.80019,                 1.6709,              0.0010732,              0.0010732,              0.0010732
                    506,                 1.1788,                0.99418,                 1.6645,                0.88609,                      1,                  0.995,                0.73434,                 0.9835,                0.81983,                 1.6125,              0.0010725,              0.0010725,              0.0010725
                    507,                 1.1246,                 1.0671,                 1.6553,                0.88609,                      1,                  0.995,                0.73434,                 0.9835,                0.81983,                 1.6125,              0.0010718,              0.0010718,              0.0010718
                    508,                 1.2751,                 1.1041,                 1.7398,                0.91847,                      1,                  0.995,                0.72608,                  1.006,                0.76177,                 1.7026,              0.0010711,              0.0010711,              0.0010711
                    509,                 1.0746,                0.97403,                 1.5896,                0.91847,                      1,                  0.995,                0.72608,                  1.006,                0.76177,                 1.7026,              0.0010704,              0.0010704,              0.0010704
                    510,                 1.0416,                 1.0071,                 1.6462,                0.93825,                0.99305,                  0.995,                 0.6876,                 1.1572,                0.76422,                  1.865,              0.0010697,              0.0010697,              0.0010697
                    511,                 1.0364,                 1.0021,                 1.5952,                0.93825,                0.99305,                  0.995,                 0.6876,                 1.1572,                0.76422,                  1.865,               0.001069,               0.001069,               0.001069
                    512,                 1.1142,                 1.0578,                  1.656,                0.95028,                0.95513,                  0.995,                0.64495,                 1.2255,                0.80036,                 1.9602,              0.0010682,              0.0010682,              0.0010682
                    513,                 1.0506,                0.99565,                 1.5777,                0.95028,                0.95513,                  0.995,                0.64495,                 1.2255,                0.80036,                 1.9602,              0.0010675,              0.0010675,              0.0010675
                    514,                 1.0714,                0.98207,                 1.5592,                0.95282,                0.95243,                  0.995,                0.70349,                  1.199,                0.84864,                 1.9171,              0.0010668,              0.0010668,              0.0010668
                    515,                 1.0033,                0.91984,                 1.5611,                0.95282,                0.95243,                  0.995,                0.70349,                  1.199,                0.84864,                 1.9171,              0.0010661,              0.0010661,              0.0010661
                    516,                0.97886,                 0.8943,                 1.4921,                 0.9463,                0.96067,                  0.995,                0.71307,                 1.1986,                0.89049,                 1.9164,              0.0010654,              0.0010654,              0.0010654
                    517,                 1.0225,                0.92763,                 1.5428,                 0.9463,                0.96067,                  0.995,                0.71307,                 1.1986,                0.89049,                 1.9164,              0.0010647,              0.0010647,              0.0010647
                    518,                 1.1615,                 1.0596,                 1.6521,                0.94486,                0.96128,                  0.995,                0.73394,                 1.0866,                0.99596,                 1.7848,               0.001064,               0.001064,               0.001064
                    519,                0.98878,                0.93219,                 1.5225,                0.94486,                0.96128,                  0.995,                0.73394,                 1.0866,                0.99596,                 1.7848,              0.0010633,              0.0010633,              0.0010633
                    520,                 1.0054,                0.92762,                 1.5221,                0.96706,                0.93359,                  0.995,                0.71411,                 1.1551,                0.96085,                 1.7919,              0.0010626,              0.0010626,              0.0010626
                    521,                0.93144,                0.86251,                 1.4791,                0.96706,                0.93359,                  0.995,                0.71411,                 1.1551,                0.96085,                 1.7919,              0.0010619,              0.0010619,              0.0010619
                    522,                 1.1554,                 1.0155,                 1.6582,                0.97061,                0.92716,                  0.995,                0.75668,                0.98888,                0.97028,                 1.6442,              0.0010612,              0.0010612,              0.0010612
                    523,                 1.1297,                 1.0206,                 1.7094,                0.97061,                0.92716,                  0.995,                0.75668,                0.98888,                0.97028,                 1.6442,              0.0010605,              0.0010605,              0.0010605
                    524,                0.92806,                0.95331,                 1.5388,                0.96316,                0.92423,                  0.995,                 0.7979,                0.93848,                 0.8794,                 1.6024,              0.0010598,              0.0010598,              0.0010598
                    525,                0.99579,                0.86883,                 1.4769,                0.96316,                0.92423,                  0.995,                 0.7979,                0.93848,                 0.8794,                 1.6024,              0.0010591,              0.0010591,              0.0010591
                    526,                0.95609,                0.90257,                  1.497,                0.96294,                0.92539,                  0.995,                0.76226,                0.94587,                0.83319,                 1.6234,              0.0010583,              0.0010583,              0.0010583
                    527,                0.91893,                0.79216,                 1.4944,                0.96294,                0.92539,                  0.995,                0.76226,                0.94587,                0.83319,                 1.6234,              0.0010576,              0.0010576,              0.0010576
                    528,                0.96019,                0.86351,                 1.4998,                0.94567,                0.92376,                  0.995,                0.75135,                0.97038,                0.78572,                  1.653,              0.0010569,              0.0010569,              0.0010569
                    529,                 1.0428,                0.92566,                 1.6484,                0.94567,                0.92376,                  0.995,                0.75135,                0.97038,                0.78572,                  1.653,              0.0010562,              0.0010562,              0.0010562
                    530,                 0.9885,                0.86125,                 1.5533,                0.92651,                0.91962,                  0.995,                0.75262,                  1.006,                 0.8128,                 1.6544,              0.0010555,              0.0010555,              0.0010555
                    531,                 1.0216,                 0.9313,                 1.5822,                0.92651,                0.91962,                  0.995,                0.75262,                  1.006,                 0.8128,                 1.6544,              0.0010548,              0.0010548,              0.0010548
                    532,                 1.0149,                0.94974,                 1.5653,                0.96225,                0.92836,                  0.995,                0.79369,                0.99272,                0.75639,                 1.6153,              0.0010541,              0.0010541,              0.0010541
                    533,                 1.0309,                0.96966,                  1.596,                0.96225,                0.92836,                  0.995,                0.79369,                0.99272,                0.75639,                 1.6153,              0.0010534,              0.0010534,              0.0010534
                    534,                 1.0433,                0.98045,                 1.6324,                0.95614,                0.96866,                  0.995,                0.76845,                 1.0322,                0.76952,                 1.6199,              0.0010527,              0.0010527,              0.0010527
                    535,                 1.0749,                0.93157,                 1.4997,                0.95614,                0.96866,                  0.995,                0.76845,                 1.0322,                0.76952,                 1.6199,               0.001052,               0.001052,               0.001052
                    536,                0.93104,                0.82808,                 1.5072,                0.94601,                0.98784,                  0.995,                 0.7421,                 1.0447,                0.79953,                  1.615,              0.0010513,              0.0010513,              0.0010513
                    537,                0.99164,                0.90074,                 1.5315,                0.94601,                0.98784,                  0.995,                 0.7421,                 1.0447,                0.79953,                  1.615,              0.0010506,              0.0010506,              0.0010506
                    538,                0.98195,                 0.9018,                 1.4943,                0.94078,                0.99806,                  0.995,                0.74542,                 1.0147,                0.77055,                 1.6178,              0.0010499,              0.0010499,              0.0010499
                    539,                0.96602,                0.86642,                  1.518,                0.94078,                0.99806,                  0.995,                0.74542,                 1.0147,                0.77055,                 1.6178,              0.0010492,              0.0010492,              0.0010492
                    540,                0.98733,                0.93876,                  1.597,                0.94525,                  0.993,                  0.995,                0.74582,                0.99917,                0.75339,                 1.5979,              0.0010484,              0.0010484,              0.0010484
                    541,                0.98769,                0.88537,                 1.5596,                0.94525,                  0.993,                  0.995,                0.74582,                0.99917,                0.75339,                 1.5979,              0.0010477,              0.0010477,              0.0010477
                    542,                0.84416,                0.78344,                 1.4335,                0.95206,                0.98834,                  0.995,                  0.797,                0.89909,                0.76569,                 1.5026,               0.001047,               0.001047,               0.001047
                    543,                0.95497,                 0.8169,                  1.492,                0.95206,                0.98834,                  0.995,                  0.797,                0.89909,                0.76569,                 1.5026,              0.0010463,              0.0010463,              0.0010463
                    544,                0.86398,                0.79218,                 1.4413,                0.95411,                0.99069,                  0.995,                0.79763,                0.88612,                0.77854,                 1.4935,              0.0010456,              0.0010456,              0.0010456
                    545,                 1.0676,                 0.9752,                 1.6358,                0.95411,                0.99069,                  0.995,                0.79763,                0.88612,                0.77854,                 1.4935,              0.0010449,              0.0010449,              0.0010449
                    546,                0.97545,                 0.9079,                 1.5192,                0.95294,                0.99007,                  0.995,                0.77588,                0.93721,                0.80272,                 1.5536,              0.0010442,              0.0010442,              0.0010442
                    547,                0.98319,                0.87583,                 1.5224,                0.95294,                0.99007,                  0.995,                0.77588,                0.93721,                0.80272,                 1.5536,              0.0010435,              0.0010435,              0.0010435
                    548,                0.86722,                0.75299,                 1.4064,                0.95575,                0.96028,                  0.995,                0.77925,                 1.0229,                0.86984,                 1.7234,              0.0010428,              0.0010428,              0.0010428
                    549,                0.92529,                0.97057,                 1.4367,                0.95575,                0.96028,                  0.995,                0.77925,                 1.0229,                0.86984,                 1.7234,              0.0010421,              0.0010421,              0.0010421
                    550,                0.95504,                0.85726,                 1.5154,                 0.9424,                0.98715,                  0.995,                 0.7872,                0.96989,                0.81238,                 1.7112,              0.0010414,              0.0010414,              0.0010414
                    551,                 1.0312,                0.96796,                 1.6015,                 0.9424,                0.98715,                  0.995,                 0.7872,                0.96989,                0.81238,                 1.7112,              0.0010407,              0.0010407,              0.0010407
                    552,                 0.9382,                0.86606,                 1.4764,                0.94203,                0.98739,                  0.995,                0.71249,                0.98998,                 0.7953,                 1.7186,                0.00104,                0.00104,                0.00104
                    553,                 1.0028,                0.82054,                 1.4637,                0.94203,                0.98739,                  0.995,                0.71249,                0.98998,                 0.7953,                 1.7186,              0.0010392,              0.0010392,              0.0010392
                    554,                 1.1025,                0.92435,                 1.6244,                0.96536,                0.99541,                  0.995,                0.75888,                0.93213,                0.73843,                 1.6727,              0.0010385,              0.0010385,              0.0010385
                    555,                0.90275,                 0.7725,                 1.4695,                0.96536,                0.99541,                  0.995,                0.75888,                0.93213,                0.73843,                 1.6727,              0.0010378,              0.0010378,              0.0010378
                    556,                0.97974,                0.86403,                 1.5339,                0.96353,                0.99008,                  0.995,                 0.7963,                 0.9323,                0.68706,                   1.64,              0.0010371,              0.0010371,              0.0010371
                    557,                 1.0517,                0.96538,                 1.6158,                0.96353,                0.99008,                  0.995,                 0.7963,                 0.9323,                0.68706,                   1.64,              0.0010364,              0.0010364,              0.0010364
                    558,                0.85778,                0.80747,                 1.4445,                0.96975,                0.99042,                  0.995,                0.82411,                0.90869,                0.59041,                  1.615,              0.0010357,              0.0010357,              0.0010357
                    559,                0.92984,                0.80087,                 1.4616,                0.96975,                0.99042,                  0.995,                0.82411,                0.90869,                0.59041,                  1.615,               0.001035,               0.001035,               0.001035
                    560,                0.97839,                0.87915,                 1.5665,                 0.9768,                0.95711,                  0.995,                  0.798,                0.88038,                0.57549,                 1.5185,              0.0010343,              0.0010343,              0.0010343
                    561,                 1.0857,                0.96923,                 1.6735,                 0.9768,                0.95711,                  0.995,                  0.798,                0.88038,                0.57549,                 1.5185,              0.0010336,              0.0010336,              0.0010336
                    562,                0.95959,                0.88536,                 1.5635,                0.96572,                0.95468,                  0.995,                0.75289,                 1.0879,                0.60933,                 1.7034,              0.0010329,              0.0010329,              0.0010329
                    563,                 1.1493,                0.90438,                 1.5616,                0.96572,                0.95468,                  0.995,                0.75289,                 1.0879,                0.60933,                 1.7034,              0.0010322,              0.0010322,              0.0010322
                    564,                 1.0444,                0.93316,                 1.5642,                0.94396,                0.98677,                  0.995,                0.73763,                 1.0929,                0.62776,                 1.7489,              0.0010315,              0.0010315,              0.0010315
                    565,                0.97296,                0.90931,                 1.5559,                0.94396,                0.98677,                  0.995,                0.73763,                 1.0929,                0.62776,                 1.7489,              0.0010308,              0.0010308,              0.0010308
                    566,                  1.115,                 1.0084,                 1.6753,                0.95252,                 0.9896,                  0.995,                0.76786,                0.98438,                0.63446,                 1.7067,              0.0010301,              0.0010301,              0.0010301
                    567,                 1.0877,                 1.0089,                 1.6263,                0.95252,                 0.9896,                  0.995,                0.76786,                0.98438,                0.63446,                 1.7067,              0.0010293,              0.0010293,              0.0010293
                    568,                0.99995,                0.93349,                 1.5587,                0.95558,                0.98665,                  0.995,                0.77656,                0.98646,                0.59453,                 1.6992,              0.0010286,              0.0010286,              0.0010286
                    569,                 1.0068,                0.91676,                 1.5483,                0.95558,                0.98665,                  0.995,                0.77656,                0.98646,                0.59453,                 1.6992,              0.0010279,              0.0010279,              0.0010279
                    570,                 1.0987,                0.96974,                 1.6572,                0.95796,                0.99427,                  0.995,                0.78921,                0.88959,                0.60391,                  1.577,              0.0010272,              0.0010272,              0.0010272
                    571,                0.99862,                0.88163,                 1.5588,                0.95796,                0.99427,                  0.995,                0.78921,                0.88959,                0.60391,                  1.577,              0.0010265,              0.0010265,              0.0010265
                    572,                0.99218,                0.88561,                 1.5602,                0.95913,                0.95329,                  0.995,                0.82873,                0.77838,                0.61335,                 1.4836,              0.0010258,              0.0010258,              0.0010258
                    573,                 1.0361,                0.94762,                  1.541,                0.95913,                0.95329,                  0.995,                0.82873,                0.77838,                0.61335,                 1.4836,              0.0010251,              0.0010251,              0.0010251
                    574,                0.90515,                0.89534,                 1.4721,                 0.9648,                 0.9372,                  0.995,                0.80749,                0.83986,                0.61755,                 1.5313,              0.0010244,              0.0010244,              0.0010244
                    575,                 1.0073,                 1.0088,                 1.5657,                 0.9648,                 0.9372,                  0.995,                0.80749,                0.83986,                0.61755,                 1.5313,              0.0010237,              0.0010237,              0.0010237
                    576,                 1.0239,                0.96064,                 1.5299,                0.96463,                0.93373,                  0.995,                0.79919,                0.87167,                0.63328,                 1.5955,               0.001023,               0.001023,               0.001023
                    577,                0.93883,                0.83559,                 1.4893,                0.96463,                0.93373,                  0.995,                0.79919,                0.87167,                0.63328,                 1.5955,              0.0010223,              0.0010223,              0.0010223
                    578,                 1.0623,                0.94045,                  1.575,                0.96099,                0.94152,                  0.995,                0.79135,                0.84366,                0.65955,                 1.5922,              0.0010216,              0.0010216,              0.0010216
                    579,                0.88273,                0.89982,                 1.4209,                0.96099,                0.94152,                  0.995,                0.79135,                0.84366,                0.65955,                 1.5922,              0.0010209,              0.0010209,              0.0010209
                    580,                0.87159,                0.81063,                 1.4568,                0.95806,                0.96415,                  0.995,                 0.8211,                0.80923,                0.64152,                  1.508,              0.0010201,              0.0010201,              0.0010201
                    581,                0.93695,                0.88734,                 1.5384,                0.95806,                0.96415,                  0.995,                 0.8211,                0.80923,                0.64152,                  1.508,              0.0010194,              0.0010194,              0.0010194
                    582,                 1.0048,                0.88726,                 1.4851,                0.95164,                0.99789,                  0.995,                0.76934,                0.99662,                0.64068,                 1.6323,              0.0010187,              0.0010187,              0.0010187
                    583,                 0.9937,                0.83939,                 1.5248,                0.95164,                0.99789,                  0.995,                0.76934,                0.99662,                0.64068,                 1.6323,               0.001018,               0.001018,               0.001018
                    584,                 1.0013,                0.92524,                 1.5722,                 0.9467,                0.98879,                  0.995,                0.80368,                0.89113,                0.58033,                 1.5586,              0.0010173,              0.0010173,              0.0010173
                    585,                 1.0028,                 0.8622,                 1.5266,                 0.9467,                0.98879,                  0.995,                0.80368,                0.89113,                0.58033,                 1.5586,              0.0010166,              0.0010166,              0.0010166
                    586,                0.94173,                0.86479,                 1.5167,                0.95502,                 0.9888,                  0.995,                0.77395,                0.87033,                0.63009,                 1.4911,              0.0010159,              0.0010159,              0.0010159
                    587,                0.93022,                0.85055,                 1.4558,                0.95502,                 0.9888,                  0.995,                0.77395,                0.87033,                0.63009,                 1.4911,              0.0010152,              0.0010152,              0.0010152
                    588,                0.89308,                0.84685,                 1.4403,                0.94376,                 0.9844,                  0.995,                0.74539,                 1.0182,                0.65311,                 1.6319,              0.0010145,              0.0010145,              0.0010145
                    589,                0.99697,                0.90563,                 1.4586,                0.94376,                 0.9844,                  0.995,                0.74539,                 1.0182,                0.65311,                 1.6319,              0.0010138,              0.0010138,              0.0010138
                    590,                0.94704,                0.81224,                 1.4399,                0.96539,                0.94128,                  0.995,                0.74811,                0.93057,                0.68395,                 1.5936,              0.0010131,              0.0010131,              0.0010131
                    591,                 1.0571,                0.87953,                 1.6332,                0.96539,                0.94128,                  0.995,                0.74811,                0.93057,                0.68395,                 1.5936,              0.0010124,              0.0010124,              0.0010124
                    592,                 1.0954,                0.99151,                 1.7065,                0.95748,                0.91667,                0.96722,                0.70077,                 1.0429,                 0.8018,                 1.6939,              0.0010117,              0.0010117,              0.0010117
                    593,                 1.0919,                 1.0161,                  1.622,                0.95748,                0.91667,                0.96722,                0.70077,                 1.0429,                 0.8018,                 1.6939,               0.001011,               0.001011,               0.001011
                    594,                 1.1051,                0.92692,                 1.5998,                0.97268,                 0.9319,                  0.995,                0.73662,                0.95092,                0.78215,                 1.6179,              0.0010102,              0.0010102,              0.0010102
                    595,                0.95135,                0.87165,                 1.5296,                0.97268,                 0.9319,                  0.995,                0.73662,                0.95092,                0.78215,                 1.6179,              0.0010095,              0.0010095,              0.0010095
                    596,                 1.0088,                0.91001,                 1.5557,                0.97413,                0.93297,                  0.995,                0.77237,                0.87422,                0.76729,                 1.5957,              0.0010088,              0.0010088,              0.0010088
                    597,                 1.0963,                0.98029,                 1.5652,                0.97413,                0.93297,                  0.995,                0.77237,                0.87422,                0.76729,                 1.5957,              0.0010081,              0.0010081,              0.0010081
                    598,                0.94589,                0.85568,                 1.4957,                0.98222,                0.93423,                  0.995,                0.76164,                0.88533,                0.73848,                 1.5888,              0.0010074,              0.0010074,              0.0010074
                    599,                 1.1015,                0.87848,                 1.5593,                0.98222,                0.93423,                  0.995,                0.76164,                0.88533,                0.73848,                 1.5888,              0.0010067,              0.0010067,              0.0010067
                    600,                 1.0369,                0.84909,                 1.4895,                0.97891,                0.94698,                  0.995,                0.80563,                0.78772,                0.82618,                 1.4995,               0.001006,               0.001006,               0.001006
                    601,                 1.0305,                0.94105,                 1.5239,                0.97891,                0.94698,                  0.995,                0.80563,                0.78772,                0.82618,                 1.4995,              0.0010053,              0.0010053,              0.0010053
                    602,                0.94982,                0.83854,                 1.4833,                0.96687,                0.96308,                  0.995,                0.68344,                 1.0358,                0.93574,                 1.7037,              0.0010046,              0.0010046,              0.0010046
                    603,                0.96716,                0.85015,                 1.5164,                0.96687,                0.96308,                  0.995,                0.68344,                 1.0358,                0.93574,                 1.7037,              0.0010039,              0.0010039,              0.0010039
                    604,                0.88677,                0.78937,                 1.4404,                0.97616,                 0.9517,                  0.995,                0.67289,                 1.0719,                 0.9751,                 1.7177,              0.0010032,              0.0010032,              0.0010032
                    605,                0.93691,                0.89167,                 1.4678,                0.97616,                 0.9517,                  0.995,                0.67289,                 1.0719,                 0.9751,                 1.7177,              0.0010025,              0.0010025,              0.0010025
                    606,                0.96124,                0.81955,                 1.4798,                0.98356,                0.94379,                  0.995,                 0.7785,                0.87778,                0.78225,                 1.5265,              0.0010018,              0.0010018,              0.0010018
                    607,                0.92628,                0.81067,                 1.5149,                0.98356,                0.94379,                  0.995,                 0.7785,                0.87778,                0.78225,                 1.5265,              0.0010011,              0.0010011,              0.0010011
                    608,                 0.8741,                0.78871,                 1.4428,                0.96365,                0.98133,                  0.995,                0.82069,                0.78644,                0.64198,                 1.4378,              0.0010003,              0.0010003,              0.0010003
                    609,                0.96608,                0.89504,                 1.4808,                0.96365,                0.98133,                  0.995,                0.82069,                0.78644,                0.64198,                 1.4378,             0.00099964,             0.00099964,             0.00099964
                    610,                0.95863,                0.81646,                 1.4675,                0.95483,                0.98025,                  0.995,                0.78131,                0.80519,                0.64798,                 1.4667,             0.00099893,             0.00099893,             0.00099893
                    611,                0.98993,                0.80926,                 1.4681,                0.95483,                0.98025,                  0.995,                0.78131,                0.80519,                0.64798,                 1.4667,             0.00099822,             0.00099822,             0.00099822
                    612,                 1.1033,                0.80506,                 1.5354,                 0.9535,                0.98137,                  0.995,                0.79511,                0.85129,                0.64377,                 1.5047,             0.00099751,             0.00099751,             0.00099751
                    613,                0.87355,                0.86076,                 1.4656,                 0.9535,                0.98137,                  0.995,                0.79511,                0.85129,                0.64377,                 1.5047,             0.00099681,             0.00099681,             0.00099681
                    614,                0.81444,                0.77245,                 1.3936,                0.93881,                0.94931,                  0.995,                0.77015,                0.91732,                0.70467,                 1.5684,              0.0009961,              0.0009961,              0.0009961
                    615,                 0.9512,                0.86269,                 1.4873,                0.93881,                0.94931,                  0.995,                0.77015,                0.91732,                0.70467,                 1.5684,             0.00099539,             0.00099539,             0.00099539
                    616,                0.91278,                0.85519,                  1.446,                0.94247,                 0.9864,                  0.995,                0.73675,                0.97558,                0.74284,                 1.6364,             0.00099468,             0.00099468,             0.00099468
                    617,                0.97594,                0.83223,                 1.5424,                0.94247,                 0.9864,                  0.995,                0.73675,                0.97558,                0.74284,                 1.6364,             0.00099398,             0.00099398,             0.00099398
                    618,                0.99083,                0.88921,                 1.5428,                0.95285,                0.98594,                  0.995,                0.74218,                0.92612,                0.69579,                 1.5968,             0.00099327,             0.00099327,             0.00099327
                    619,                0.93983,                0.80687,                 1.4936,                0.95285,                0.98594,                  0.995,                0.74218,                0.92612,                0.69579,                 1.5968,             0.00099256,             0.00099256,             0.00099256
